date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_result,home_points,away_result,away_points,home_xg,away_xg,age_home,age_away,min_home,min_away,crdY_home,crdY_away,crdR_home,crdR_away,MatchURL
2015-11-13,Belgium,Italy,3,1,Friendly,Brussels,Belgium,FALSE,W,3,L,0,NA,NA,25,27.764705882352942,70.71428571428571,58.23529411764705,2,3,0,0,https://fbref.com/en/matches/aa5ccd57/Belgium-Italy-November-13-2015-Friendlies-M
2015-11-13,France,Germany,2,0,Friendly,Saint-Denis,France,FALSE,W,3,L,0,NA,NA,26.8125,24.875,61.875,61.875,1,1,0,0,https://fbref.com/en/matches/971db86f/France-Germany-November-13-2015-Friendlies-M
2015-11-13,Northern Ireland,Latvia,1,0,Friendly,Belfast,Northern Ireland,FALSE,W,3,L,0,NA,NA,27.944444444444443,26.75,55,61.875,0,0,0,0,https://fbref.com/en/matches/47130c27/Northern-Ireland-Latvia-November-13-2015-Friendlies-M
2015-11-13,Spain,England,2,0,Friendly,Alicante,Spain,FALSE,W,3,L,0,NA,NA,26.941176470588236,24.875,58.23529411764706,61.875,0,1,0,0,https://fbref.com/en/matches/142e8c97/Spain-England-November-13-2015-Friendlies-M
2015-11-17,England,France,2,0,Friendly,London,England,FALSE,W,3,L,0,NA,NA,23.875,26.058823529411764,61.875,58.23529411764706,0,0,0,0,https://fbref.com/en/matches/1e58d432/England-France-November-17-2015-Friendlies-M
2015-11-17,Italy,Romania,2,2,Friendly,Bologna,Italy,FALSE,D,1,D,1,NA,NA,28.176470588235293,27.58823529411765,58.23529411764706,58.23529411764706,2,2,0,0,https://fbref.com/en/matches/010e421a/Italy-Romania-November-17-2015-Friendlies-M
2015-11-17,Russia,Croatia,1,3,Friendly,Rostov-on-Don,Russia,FALSE,L,0,W,3,NA,NA,27.647058823529413,25.866666666666667,58.23529411764706,66,0,2,0,0,https://fbref.com/en/matches/b1b0ac32/Russia-Croatia-November-17-2015-Friendlies-M
2016-03-23,Croatia,Israel,2,0,Friendly,Osijek,Croatia,FALSE,W,3,L,0,NA,NA,26.764705882352942,26.529411764705884,58.23529411764706,58.23529411764706,0,3,0,0,https://fbref.com/en/matches/4e2f0b2f/Croatia-Israel-March-23-2016-Friendlies-M
2016-03-23,Poland,Serbia,1,0,Friendly,Poznań,Poland,FALSE,W,3,L,0,NA,NA,25.941176470588236,25.705882352941178,58.23529411764706,58.23529411764705,0,0,0,0,https://fbref.com/en/matches/f0de2216/Poland-Serbia-March-23-2016-Friendlies-M
2016-03-24,Estonia,Norway,0,0,Friendly,Tallinn,Estonia,FALSE,D,1,D,1,NA,NA,26.866666666666667,25.5,66,70.71428571428572,0,0,0,0,https://fbref.com/en/matches/f049daba/Estonia-Norway-March-24-2016-Friendlies-M
2016-03-24,Italy,Spain,1,1,Friendly,Udine,Italy,FALSE,D,1,D,1,NA,NA,28.11764705882353,26.764705882352942,58.23529411764706,58.23529411764705,2,2,0,0,https://fbref.com/en/matches/3d420e40/Italy-Spain-March-24-2016-Friendlies-M
2016-03-25,Armenia,Belarus,0,0,Friendly,Yerevan,Armenia,FALSE,D,1,D,1,NA,NA,26.3125,28.142857142857142,61.875,70.71428571428571,0,2,0,0,https://fbref.com/en/matches/f451615c/Armenia-Belarus-March-25-2016-Friendlies-M
2016-03-25,Netherlands,France,2,3,Friendly,Amsterdam,Netherlands,FALSE,L,0,W,3,NA,NA,24.294117647058822,27.125,58.23529411764706,61.875,0,1,0,0,https://fbref.com/en/matches/720df0e8/Netherlands-France-March-25-2016-Friendlies-M
2016-03-26,Germany,England,2,3,Friendly,Berlin,Germany,FALSE,L,0,W,3,NA,NA,25.8,24.785714285714285,66,70.71428571428571,1,1,0,0,https://fbref.com/en/matches/848eeb97/Germany-England-March-26-2016-Friendlies-M
2016-03-26,Hungary,Croatia,1,1,Friendly,Budapest,Hungary,FALSE,D,1,D,1,NA,NA,26.941176470588236,27,58.23529411764706,82.5,3,3,0,0,https://fbref.com/en/matches/7551fbfe/Hungary-Croatia-March-26-2016-Friendlies-M
2016-03-26,Poland,Finland,5,0,Friendly,Wrocław,Poland,FALSE,W,3,L,0,NA,NA,26.705882352941178,25.6875,58.23529411764705,61.875,1,1,0,0,https://fbref.com/en/matches/4b78760b/Poland-Finland-March-26-2016-Friendlies-M
2016-03-27,Romania,Spain,0,0,Friendly,Cluj,Romania,FALSE,D,1,D,1,NA,NA,27.3125,27,61.875,58.23529411764706,1,1,0,0,https://fbref.com/en/matches/dd2ee8f3/Romania-Spain-March-27-2016-Friendlies-M
2016-03-29,England,Netherlands,1,2,Friendly,London,England,FALSE,L,0,W,3,NA,NA,25.41176470588235,23.8,58.23529411764705,66,0,1,0,0,https://fbref.com/en/matches/336eb9e8/England-Netherlands-March-29-2016-Friendlies-M
2016-03-29,Estonia,Serbia,0,1,Friendly,Tallinn,Estonia,FALSE,L,0,W,3,NA,NA,25.866666666666667,25.529411764705884,66,58.23529411764706,0,1,0,0,https://fbref.com/en/matches/cab3e744/Estonia-Serbia-March-29-2016-Friendlies-M
2016-03-29,France,Russia,4,2,Friendly,Saint-Denis,France,FALSE,W,3,L,0,NA,NA,26.789473684210527,28.294117647058822,52.10526315789474,58.23529411764705,0,3,0,0,https://fbref.com/en/matches/0c664419/France-Russia-March-29-2016-Friendlies-M
2016-03-29,Germany,Italy,4,1,Friendly,Munich,Germany,FALSE,W,3,L,0,NA,NA,24.3125,27.823529411764707,61.875,58.23529411764706,2,1,0,0,https://fbref.com/en/matches/176e3005/Germany-Italy-March-29-2016-Friendlies-M
2016-03-29,Montenegro,Belarus,0,0,Friendly,Podgorica,Montenegro,FALSE,D,1,D,1,NA,NA,25.733333333333334,27.733333333333334,66,60.53333333333333,2,3,0,1,https://fbref.com/en/matches/0f9cd213/Montenegro-Belarus-March-29-2016-Friendlies-M
2016-03-29,Portugal,Belgium,2,1,Friendly,Leiria,Portugal,FALSE,W,3,L,0,NA,NA,26.41176470588235,26,58.23529411764706,66,1,1,0,0,https://fbref.com/en/matches/c430f4c0/Portugal-Belgium-March-29-2016-Friendlies-M
2016-05-27,Croatia,Moldova,1,0,Friendly,Koprivnica,Croatia,FALSE,W,3,L,0,NA,NA,25.294117647058822,27.11764705882353,58.23529411764706,58.23529411764706,1,2,0,0,https://fbref.com/en/matches/02d6b358/Croatia-Moldova-May-27-2016-Friendlies-M
2016-05-27,England,Australia,2,1,Friendly,Sunderland,England,FALSE,W,3,L,0,NA,NA,25.058823529411764,24.705882352941178,58.23529411764705,58.23529411764705,0,1,0,0,https://fbref.com/en/matches/b83b9dcd/England-Australia-May-27-2016-Friendlies-M
2016-05-27,Northern Ireland,Belarus,3,0,Friendly,Belfast,Northern Ireland,FALSE,W,3,L,0,NA,NA,28.352941176470587,27.875,58.23529411764706,61.875,1,3,0,0,https://fbref.com/en/matches/57597d6f/Northern-Ireland-Belarus-May-27-2016-Friendlies-M
2016-05-28,Switzerland,Belgium,1,2,Friendly,Geneva,Switzerland,FALSE,L,0,W,3,NA,NA,25.294117647058822,25.8125,57.647058823529406,61.875,0,0,1,0,https://fbref.com/en/matches/428537e3/Switzerland-Belgium-May-28-2016-Friendlies-M
2016-05-29,Germany,Slovakia,1,3,Friendly,Augsburg,Germany,FALSE,L,0,W,3,NA,NA,24.25,28.0625,61.875,61.875,0,0,0,0,https://fbref.com/en/matches/4d643e75/Germany-Slovakia-May-29-2016-Friendlies-M
2016-05-29,Italy,Scotland,1,0,Friendly,Attard,Malta,TRUE,W,3,L,0,NA,NA,28.58823529411765,27.375,58.23529411764706,61.875,0,0,0,0,https://fbref.com/en/matches/78801a1e/Italy-Scotland-May-29-2016-Friendlies-M
2016-05-30,France,Cameroon,3,2,Friendly,Nantes,France,FALSE,W,3,L,0,NA,NA,28.533333333333335,24.705882352941178,66,58.23529411764705,2,2,0,0,https://fbref.com/en/matches/23fecc0a/France-Cameroon-May-30-2016-Friendlies-M
2016-06-01,Belgium,Finland,1,1,Friendly,Brussels,Belgium,FALSE,D,1,D,1,NA,NA,25.285714285714285,26.933333333333334,70.71428571428571,66,0,0,0,0,https://fbref.com/en/matches/f8826453/Belgium-Finland-June-1-2016-Friendlies-M
2016-06-01,Estonia,Andorra,2,0,Friendly,Tallinn,Estonia,FALSE,W,3,L,0,NA,NA,23.625,26.41176470588235,61.875,57.94117647058823,1,6,0,1,https://fbref.com/en/matches/bc7723d7/Estonia-Andorra-June-1-2016-Friendlies-M
2016-06-01,Poland,Netherlands,1,2,Friendly,Gdańsk,Poland,FALSE,L,0,W,3,NA,NA,26.41176470588235,23.733333333333334,58.23529411764705,66,1,1,0,0,https://fbref.com/en/matches/2009724a/Poland-Netherlands-June-1-2016-Friendlies-M
2016-06-02,England,Portugal,1,0,Friendly,London,England,FALSE,W,3,L,0,NA,NA,25.8125,27.823529411764707,61.875,54.94117647058823,1,1,0,1,https://fbref.com/en/matches/51810e4a/England-Portugal-June-2-2016-Friendlies-M
2016-06-03,United States,Colombia,0,2,Copa América,Santa Clara,United States,FALSE,L,0,W,3,NA,NA,26.857142857142858,26.571428571428573,70.71428571428572,70.71428571428571,1,0,0,0,https://fbref.com/en/matches/00505374/United-States-Colombia-June-3-2016-Copa-America-Centenario
2016-06-04,Australia,Greece,1,0,Friendly,Sydney,Australia,FALSE,W,3,L,0,NA,NA,25.235294117647058,26.058823529411764,58.23529411764705,58.23529411764706,0,1,0,0,https://fbref.com/en/matches/5e6c124b/Australia-Greece-June-4-2016-Friendlies-M
2016-06-04,Brazil,Ecuador,0,0,Copa América,Pasadena,United States,TRUE,D,1,D,1,NA,NA,26.285714285714285,28,70.71428571428571,70.71428571428571,3,3,0,0,https://fbref.com/en/matches/d55cdeaf/Brazil-Ecuador-June-4-2016-Copa-America-Centenario
2016-06-04,Costa Rica,Paraguay,0,0,Copa América,Orlando,United States,TRUE,D,1,D,1,NA,NA,27.785714285714285,26.642857142857142,70.64285714285714,70.71428571428571,2,3,1,0,https://fbref.com/en/matches/386d9809/Costa-Rica-Paraguay-June-4-2016-Copa-America-Centenario
2016-06-04,Croatia,San Marino,10,0,Friendly,Rijeka,Croatia,FALSE,W,3,L,0,NA,NA,26.529411764705884,25.941176470588236,58.23529411764706,58.23529411764706,0,2,0,0,https://fbref.com/en/matches/ae227498/Croatia-San-Marino-June-4-2016-Friendlies-M
2016-06-04,France,Scotland,3,0,Friendly,Metz,France,FALSE,W,3,L,0,NA,NA,27.294117647058822,27.9375,58.23529411764706,61.875,0,0,0,0,https://fbref.com/en/matches/ab7573f1/France-Scotland-June-4-2016-Friendlies-M
2016-06-04,Germany,Hungary,2,0,Friendly,Gelsenkirchen,Germany,FALSE,W,3,L,0,NA,NA,26.294117647058822,27.466666666666665,58.23529411764706,66,1,2,0,0,https://fbref.com/en/matches/350addb2/Germany-Hungary-June-4-2016-Friendlies-M
2016-06-04,Haiti,Peru,0,1,Copa América,Seattle,United States,TRUE,L,0,W,3,NA,NA,27.153846153846153,25.428571428571427,76.15384615384616,70.71428571428571,2,3,0,0,https://fbref.com/en/matches/9d155084/Haiti-Peru-June-4-2016-Copa-America-Centenario
2016-06-05,Belgium,Norway,3,2,Friendly,Brussels,Belgium,FALSE,W,3,L,0,NA,NA,25.6,24.266666666666666,66,66,1,1,0,0,https://fbref.com/en/matches/7a420554/Belgium-Norway-June-5-2016-Friendlies-M
2016-06-05,Jamaica,Venezuela,0,1,Copa América,Chicago,United States,TRUE,L,0,W,3,NA,NA,29.142857142857142,26,65.92857142857143,70.71428571428571,2,2,1,0,https://fbref.com/en/matches/fb684b5e/Jamaica-Venezuela-June-5-2016-Copa-America-Centenario
2016-06-05,Mexico,Uruguay,3,1,Copa América,Glendale,United States,TRUE,W,3,L,0,NA,NA,26.857142857142858,27.857142857142858,69.42857142857143,67.42857142857143,3,5,1,1,https://fbref.com/en/matches/86d0b750/Mexico-Uruguay-June-5-2016-Copa-America-Centenario
2016-06-06,Argentina,Chile,2,1,Copa América,Santa Clara,United States,TRUE,W,3,L,0,NA,NA,27.428571428571427,29.142857142857142,70.71428571428571,70.71428571428572,2,4,0,0,https://fbref.com/en/matches/6c3e2f9f/Argentina-Chile-June-6-2016-Copa-America-Centenario
2016-06-06,Italy,Finland,2,0,Friendly,Verona,Italy,FALSE,W,3,L,0,NA,NA,28.294117647058822,26.857142857142858,58.23529411764706,70.71428571428571,0,0,0,0,https://fbref.com/en/matches/af5d2188/Italy-Finland-June-6-2016-Friendlies-M
2016-06-06,Panama,Bolivia,2,1,Copa América,Orlando,United States,TRUE,W,3,L,0,NA,NA,29.571428571428573,28,70.71428571428572,70.71428571428571,5,2,0,0,https://fbref.com/en/matches/8814cc28/Panama-Bolivia-June-6-2016-Copa-America-Centenario
2016-06-06,Poland,Lithuania,0,0,Friendly,Kraków,Poland,FALSE,D,1,D,1,NA,NA,27.705882352941178,24.75,58.23529411764706,61.875,1,4,0,0,https://fbref.com/en/matches/df121894/Poland-Lithuania-June-6-2016-Friendlies-M
2016-06-07,Australia,Greece,1,2,Friendly,Melbourne,Australia,FALSE,L,0,W,3,NA,NA,25.0625,26.642857142857142,61.875,70.71428571428571,4,2,0,0,https://fbref.com/en/matches/14201179/Australia-Greece-June-7-2016-Friendlies-M
2016-06-07,Colombia,Paraguay,2,1,Copa América,Pasadena,United States,TRUE,W,3,L,0,NA,NA,25.142857142857142,26.142857142857142,70.71428571428572,70,1,3,0,1,https://fbref.com/en/matches/e6170870/Colombia-Paraguay-June-7-2016-Copa-America-Centenario
2016-06-07,Spain,Georgia,0,1,Friendly,Getafe,Spain,FALSE,L,0,W,3,NA,NA,27.823529411764707,26.4375,58.23529411764706,61.875,1,1,0,0,https://fbref.com/en/matches/442f23f1/Spain-Georgia-June-7-2016-Friendlies-M
2016-06-07,United States,Costa Rica,4,0,Copa América,Chicago,United States,FALSE,W,3,L,0,NA,NA,28.642857142857142,28.071428571428573,70.71428571428571,70.71428571428572,2,0,0,0,https://fbref.com/en/matches/69135e10/United-States-Costa-Rica-June-7-2016-Copa-America-Centenario
2016-06-08,Brazil,Haiti,7,1,Copa América,Orlando,United States,TRUE,W,3,L,0,NA,NA,26.142857142857142,27.5,70.71428571428571,70.71428571428572,1,1,0,0,https://fbref.com/en/matches/3b318664/Brazil-Haiti-June-8-2016-Copa-America-Centenario
2016-06-08,Ecuador,Peru,2,2,Copa América,Glendale,United States,TRUE,D,1,D,1,NA,NA,27.642857142857142,25.857142857142858,70.64285714285714,70.71428571428571,3,1,1,0,https://fbref.com/en/matches/e1928117/Ecuador-Peru-June-8-2016-Copa-America-Centenario
2016-06-08,Portugal,Estonia,7,0,Friendly,Lisbon,Portugal,FALSE,W,3,L,0,NA,NA,27.4375,26.4375,61.875,61.875,0,1,0,0,https://fbref.com/en/matches/99a8005e/Portugal-Estonia-June-8-2016-Friendlies-M
2016-06-09,Mexico,Jamaica,2,0,Copa América,Pasadena,United States,TRUE,W,3,L,0,NA,NA,27.357142857142858,29.307692307692307,70.71428571428571,76.15384615384616,0,1,0,0,https://fbref.com/en/matches/97b3f88b/Mexico-Jamaica-June-9-2016-Copa-America-Centenario
2016-06-09,Uruguay,Venezuela,0,1,Copa América,Philadelphia,United States,TRUE,L,0,W,3,NA,NA,28.071428571428573,26,70.71428571428571,70.71428571428571,0,3,0,0,https://fbref.com/en/matches/49a8b7b0/Uruguay-Venezuela-June-9-2016-Copa-America-Centenario
2016-06-10,Argentina,Panama,5,0,Copa América,Chicago,United States,TRUE,W,3,L,0,NA,NA,27.857142857142858,29.285714285714285,70.71428571428571,66.42857142857143,3,6,0,1,https://fbref.com/en/matches/60d6eecd/Argentina-Panama-June-10-2016-Copa-America-Centenario
2016-06-10,Chile,Bolivia,2,1,Copa América,Foxborough,United States,TRUE,W,3,L,0,NA,NA,29.466666666666665,28.214285714285715,66,70.71428571428572,1,4,0,0,https://fbref.com/en/matches/c5435e4c/Chile-Bolivia-June-10-2016-Copa-America-Centenario
2016-06-10,France,Romania,2,1,UEFA Euro,Saint-Denis,France,FALSE,W,3,L,0,NA,NA,27.285714285714285,28.214285714285715,70.71428571428571,70.71428571428572,1,3,0,0,https://fbref.com/en/matches/c94e8405/France-Romania-June-10-2016-European-Championship
2016-06-11,Albania,Switzerland,0,1,UEFA Euro,Lens,France,TRUE,L,0,W,3,NA,NA,26.928571428571427,26.214285714285715,66.85714285714286,70.71428571428571,5,2,1,0,https://fbref.com/en/matches/f3b282c3/Albania-Switzerland-June-11-2016-European-Championship
2016-06-11,Colombia,Costa Rica,2,3,Copa América,Houston,United States,TRUE,L,0,W,3,NA,NA,25,27.5,70.71428571428571,70.71428571428572,1,4,0,0,https://fbref.com/en/matches/24c86cc3/Colombia-Costa-Rica-June-11-2016-Copa-America-Centenario
2016-06-11,England,Russia,1,1,UEFA Euro,Marseille,France,TRUE,D,1,D,1,NA,NA,25.615384615384617,28,76.15384615384616,70.71428571428571,1,1,0,0,https://fbref.com/en/matches/13dc8d2c/England-Russia-June-11-2016-European-Championship
2016-06-11,United States,Paraguay,1,0,Copa América,Philadelphia,United States,FALSE,W,3,L,0,NA,NA,28.428571428571427,26.285714285714285,67.64285714285714,70.71428571428571,6,3,1,0,https://fbref.com/en/matches/01af46b0/United-States-Paraguay-June-11-2016-Copa-America-Centenario
2016-06-11,Wales,Slovakia,2,1,UEFA Euro,Bordeaux,France,TRUE,W,3,L,0,NA,NA,26.142857142857142,28.071428571428573,70.71428571428571,70.78571428571429,0,5,0,0,https://fbref.com/en/matches/b0116f96/Wales-Slovakia-June-11-2016-European-Championship
2016-06-12,Brazil,Peru,0,1,Copa América,Foxborough,United States,TRUE,L,0,W,3,NA,NA,27.416666666666668,26,82.5,70.71428571428572,2,1,0,0,https://fbref.com/en/matches/de8f3cb7/Brazil-Peru-June-12-2016-Copa-America-Centenario
2016-06-12,Ecuador,Haiti,4,0,Copa América,East Rutherford,United States,TRUE,W,3,L,0,NA,NA,27.285714285714285,26.714285714285715,70.71428571428571,70.71428571428572,0,2,0,0,https://fbref.com/en/matches/c93c396f/Ecuador-Haiti-June-12-2016-Copa-America-Centenario
2016-06-12,Germany,Ukraine,2,0,UEFA Euro,Villeneuve-d'Ascq,France,TRUE,W,3,L,0,NA,NA,26.53846153846154,27,76.15384615384616,76.15384615384616,0,1,0,0,https://fbref.com/en/matches/4c693e49/Germany-Ukraine-June-12-2016-European-Championship
2016-06-12,Poland,Northern Ireland,1,0,UEFA Euro,Nice,France,TRUE,W,3,L,0,NA,NA,27.357142857142858,27.714285714285715,70.71428571428571,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/e4486524/Poland-Northern-Ireland-June-12-2016-European-Championship
2016-06-13,Belgium,Italy,0,2,UEFA Euro,Lyon,France,TRUE,L,0,W,3,NA,NA,26.214285714285715,30.214285714285715,70.71428571428572,70.71428571428572,1,4,0,0,https://fbref.com/en/matches/b8a7066e/Belgium-Italy-June-13-2016-European-Championship
2016-06-13,Mexico,Venezuela,1,1,Copa América,Houston,United States,TRUE,D,1,D,1,NA,NA,27.357142857142858,25.571428571428573,70.71428571428571,70.71428571428572,2,3,0,0,https://fbref.com/en/matches/f1944f61/Mexico-Venezuela-June-13-2016-Copa-America-Centenario
2016-06-13,Spain,Czech Republic,1,0,UEFA Euro,Toulouse,France,TRUE,W,3,L,0,NA,NA,28.571428571428573,29.357142857142858,70.71428571428572,70.71428571428571,0,1,0,0,https://fbref.com/en/matches/14a84c72/Spain-Czech-Republic-June-13-2016-European-Championship
2016-06-13,Uruguay,Jamaica,3,0,Copa América,Santa Clara,United States,TRUE,W,3,L,0,NA,NA,27.857142857142858,29.428571428571427,70.71428571428571,70.71428571428571,0,2,0,0,https://fbref.com/en/matches/9a1bdd7f/Uruguay-Jamaica-June-13-2016-Copa-America-Centenario
2016-06-14,Argentina,Bolivia,3,0,Copa América,Seattle,United States,TRUE,W,3,L,0,NA,NA,27.642857142857142,27.214285714285715,70.71428571428571,70.71428571428571,2,3,0,0,https://fbref.com/en/matches/ef228460/Argentina-Bolivia-June-14-2016-Copa-America-Centenario
2016-06-14,Austria,Hungary,0,2,UEFA Euro,Bordeaux,France,TRUE,L,0,W,3,NA,NA,27.071428571428573,27.928571428571427,68.92857142857143,70.71428571428571,2,1,1,0,https://fbref.com/en/matches/14522673/Austria-Hungary-June-14-2016-European-Championship
2016-06-14,Chile,Panama,4,2,Copa América,Philadelphia,United States,TRUE,W,3,L,0,NA,NA,28.714285714285715,29.071428571428573,70.71428571428571,70.71428571428571,1,3,0,0,https://fbref.com/en/matches/fbf87c23/Chile-Panama-June-14-2016-Copa-America-Centenario
2016-06-14,Portugal,Iceland,1,1,UEFA Euro,Saint-Étienne,France,TRUE,D,1,D,1,NA,NA,27.642857142857142,28.153846153846153,70.71428571428571,76.15384615384616,0,2,0,0,https://fbref.com/en/matches/c68ea3ea/Portugal-Iceland-June-14-2016-European-Championship
2016-06-15,France,Albania,2,0,UEFA Euro,Marseille,France,FALSE,W,3,L,0,NA,NA,27.642857142857142,26.785714285714285,70.71428571428572,70.71428571428571,1,2,0,0,https://fbref.com/en/matches/64b107ef/France-Albania-June-15-2016-European-Championship
2016-06-15,Romania,Switzerland,1,1,UEFA Euro,Paris,France,TRUE,D,1,D,1,NA,NA,28.642857142857142,25.5,70.71428571428572,70.71428571428571,4,2,0,0,https://fbref.com/en/matches/86319b34/Romania-Switzerland-June-15-2016-European-Championship
2016-06-15,Russia,Slovakia,1,2,UEFA Euro,Villeneuve-d'Ascq,France,TRUE,L,0,W,3,NA,NA,28,29,70.71428571428571,70.78571428571429,0,1,0,0,https://fbref.com/en/matches/536d2ac3/Russia-Slovakia-June-15-2016-European-Championship
2016-06-16,England,Wales,2,1,UEFA Euro,Lens,France,TRUE,W,3,L,0,NA,NA,25.142857142857142,26.76923076923077,70.71428571428571,76.15384615384616,0,1,0,0,https://fbref.com/en/matches/897cbea3/England-Wales-June-16-2016-European-Championship
2016-06-16,Germany,Poland,0,0,UEFA Euro,Saint-Denis,France,TRUE,D,1,D,1,NA,NA,26.692307692307693,27.714285714285715,76.15384615384616,70.71428571428571,3,3,0,0,https://fbref.com/en/matches/e8fe487e/Germany-Poland-June-16-2016-European-Championship
2016-06-16,Ukraine,Northern Ireland,0,2,UEFA Euro,Lyon,France,TRUE,L,0,W,3,NA,NA,26.928571428571427,28,70.71428571428571,70.71428571428571,2,3,0,0,https://fbref.com/en/matches/8f00420f/Ukraine-Northern-Ireland-June-16-2016-European-Championship
2016-06-16,United States,Ecuador,2,1,Copa América,Seattle,United States,FALSE,W,3,L,0,NA,NA,28.571428571428573,27.285714285714285,67.92857142857143,67.92857142857143,3,3,1,1,https://fbref.com/en/matches/fd2817a0/United-States-Ecuador-June-16-2016-Copa-America-Centenario
2016-06-17,Czech Republic,Croatia,2,2,UEFA Euro,Saint-Étienne,France,TRUE,D,1,D,1,NA,NA,29.357142857142858,28,70.71428571428571,70.71428571428571,1,3,0,0,https://fbref.com/en/matches/a0174ed1/Czech-Republic-Croatia-June-17-2016-European-Championship
2016-06-17,Italy,Sweden,1,0,UEFA Euro,Toulouse,France,TRUE,W,3,L,0,NA,NA,30,28,70.71428571428572,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/1bc2b5a2/Italy-Sweden-June-17-2016-European-Championship
2016-06-17,Peru,Colombia,0,0,Copa América,East Rutherford,United States,TRUE,D,1,D,1,NA,NA,25.46153846153846,26.714285714285715,101.53846153846153,94.28571428571429,1,2,0,0,https://fbref.com/en/matches/c2bb6770/Peru-Colombia-June-17-2016-Copa-America-Centenario
2016-06-18,Argentina,Venezuela,4,1,Copa América,Foxborough,United States,TRUE,W,3,L,0,NA,NA,28,26.466666666666665,70.71428571428571,69.6,1,5,0,0,https://fbref.com/en/matches/eb06ae99/Argentina-Venezuela-June-18-2016-Copa-America-Centenario
2016-06-18,Iceland,Hungary,1,1,UEFA Euro,Marseille,France,TRUE,D,1,D,1,NA,NA,28.928571428571427,28.571428571428573,70.71428571428571,70.71428571428572,4,3,0,0,https://fbref.com/en/matches/bdd4b6d1/Iceland-Hungary-June-18-2016-European-Championship
